1,https://www.nytimes.com/2021/06/27/business/economy/jobs-workers-unemployment-benefits.html,2021-06-27T16:40:32+0000,Missouri
2,https://www.nytimes.com/2021/06/25/business/southwest-minimum-wage-15-dollars.html,2021-06-25T19:58:23+0000,AIRLINES AND AIRPLANES
3,https://www.nytimes.com/2021/06/24/movies/review-sisters-on-track-lfg-soccer-money.html,2021-06-24T11:00:08+0000,Documentary Films and Programs
4,https://www.nytimes.com/2021/06/21/us/supreme-court-ncaa-student-athletes.html,2021-06-21T14:17:34+0000,Student Athlete Compensation
5,https://www.nytimes.com/2021/06/20/business/economy/workers-quit-jobs.html,2021-06-20T09:00:13+0000,Labor and Jobs
6,https://www.nytimes.com/2021/06/17/opinion/covid-economic-boom.html,2021-06-17T23:00:09+0000,United States Economy
7,https://www.nytimes.com/2021/06/16/business/media/conde-nast-new-yorker-union-deal.html,2021-06-16T21:48:56+0000,Strikes
8,https://www.nytimes.com/2021/06/15/opinion/inflation-economy-infrastructure.html,2021-06-15T19:17:28+0000,United States Economy
9,https://www.nytimes.com/2021/06/15/nyregion/uber-prices-rise-yellow-taxis.html,2021-06-15T09:00:28+0000,Taxicabs and Taxicab Drivers
10,https://www.nytimes.com/2021/06/15/us/politics/amazon-warehouse-workers.html,2021-06-15T08:01:04+0000,Amazon.com Inc
1,https://www.nytimes.com/2021/06/13/business/media/new-yorker-union.html,2021-06-14T00:44:08+0000,New Yorker
2,https://www.nytimes.com/2021/06/13/opinion/stimulus-unemployment-republicans-poverty.html,2021-06-13T14:06:36+0000,Labor and Jobs
3,https://www.nytimes.com/article/uber-lyft-surge.html,2021-06-11T17:00:06+0000,Car Services and Livery Cabs
4,https://www.nytimes.com/2021/06/11/business/europe-covid-recovery.html,2021-06-11T15:56:20+0000,Portugal
5,https://www.nytimes.com/2021/06/11/business/ceo-pay-compensation-stock.html,2021-06-11T09:00:33+0000,Executive Compensation
6,https://www.nytimes.com/2021/06/09/opinion/women-motherhood-jobs.html,2021-06-09T23:00:06+0000,Women and Girls
7,https://www.nytimes.com/2021/06/09/business/chipotle-higher-prices-wages.html,2021-06-09T16:17:09+0000,Wages and Salaries
8,https://www.nytimes.com/2021/06/09/business/economy/uber-lyft-gig-workers-new-york.html,2021-06-09T09:00:23+0000,Uber Technologies Inc
9,https://www.nytimes.com/2021/06/08/business/media/new-yorker-union-anna-wintour.html,2021-06-09T01:15:22+0000,Strikes
10,https://www.nytimes.com/2021/06/08/us/politics/filibuster-pay-equity.html,2021-06-08T23:38:36+0000,United States Politics and Government
1,https://www.nytimes.com/2021/06/08/opinion/covid-economy-unemployment-jobs.html,2021-06-08T23:00:07+0000,Labor and Jobs
2,https://www.nytimes.com/2021/06/08/world/pilots-india-covid-compensation.html,2021-06-08T13:32:02+0000,internal-essential
3,https://www.nytimes.com/2021/06/08/business/economy/jobs-hiring-incentives.html,2021-06-08T14:13:50+0000,Hiring and Promotion
4,https://www.nytimes.com/2021/06/06/opinion/jobs-report-wages-unemployment-covid.html,2021-06-06T16:34:37+0000,Labor and Jobs
5,https://www.nytimes.com/2021/06/05/upshot/jobs-rising-wages.html,2021-06-05T16:16:23+0000,Labor and Jobs
6,https://www.nytimes.com/2021/06/04/upshot/hot-vax-summer-is-looking-lukewarm.html,2021-06-04T13:58:30+0000,Labor and Jobs
7,https://www.nytimes.com/2021/06/04/business/economy/jobs-report-may-2021.html,2021-06-04T08:42:25+0000,Labor and Jobs
8,https://www.nytimes.com/2021/06/03/opinion/may-jobs-report-biden-economy.html,2021-06-03T23:06:38+0000,Labor and Jobs
9,https://www.nytimes.com/2021/06/03/business/economy/wage-growth-pandemic.html,2021-06-03T09:00:16+0000,Wages and Salaries
10,https://www.nytimes.com/2021/06/03/business/economy/us-economic-recovery.html,2021-06-03T09:00:13+0000,United States Economy
1,https://www.nytimes.com/2021/06/03/sports/golf/lpga-michelle-wie-us-open.html,2021-06-03T04:01:08+0000,Golf
2,https://www.nytimes.com/2021/05/26/sports/football/nfl-salary-cap.html,2021-05-26T22:16:47+0000,Wages and Salaries
3,https://www.nytimes.com/2021/06/01/opinion/labor-shortage-jobs-biden-covid.html,2021-06-01T19:00:05+0000,Labor and Jobs
4,https://www.nytimes.com/2021/05/31/opinion/montana-unemployment-republicans-racism.html,2021-05-31T22:59:40+0000,Labor and Jobs
5,https://www.nytimes.com/2021/05/30/business/economy/pandemic-jobs-teenagers.html,2021-05-30T22:13:24+0000,Labor and Jobs
6,https://www.nytimes.com/2021/05/28/opinion/teacher-pay-covid.html,2021-05-28T09:00:13+0000,Teachers and School Employees
7,https://www.nytimes.com/2021/05/26/arts/music/met-opera-chorus-contract.html,2021-05-26T22:01:57+0000,Wages and Salaries
8,https://www.nytimes.com/2021/05/26/business/remote-work-taxes.html,2021-05-26T09:42:56+0000,Americans Abroad
9,https://www.nytimes.com/2021/05/24/world/asia/new-zealand-return-covid.html,2021-05-24T04:08:58+0000,Coronavirus (2019-nCoV)
10,https://www.nytimes.com/2021/05/22/business/economy/biden-economy.html,2021-05-22T16:15:09+0000,United States Economy
1,https://www.nytimes.com/2021/05/20/upshot/inflation-five-questions.html,2021-05-20T09:00:30+0000,United States Economy
2,https://www.nytimes.com/2021/05/17/arts/design/whitney-museum-forming-union.html,2021-05-18T01:48:50+0000,Art
3,https://www.nytimes.com/2021/05/13/arts/music/met-opera-protest-union.html,2021-05-13T19:59:15+0000,Opera
4,https://www.nytimes.com/2021/05/13/business/economy/middle-class-pay.html,2021-05-13T16:51:13+0000,Wages and Salaries
5,https://www.nytimes.com/2021/05/13/business/mcdonalds-wage-increase.html,2021-05-13T12:05:05+0000,McDonald's Corporation
6,https://www.nytimes.com/2021/05/12/opinion/panicking-about-that-jobs-report-breathe-look-at-the-data.html,2021-05-12T22:23:15+0000,Labor and Jobs
7,https://www.nytimes.com/2021/05/11/arts/music/metropolitan-opera-union-deal.html,2021-05-12T01:32:02+0000,Organized Labor
8,https://www.nytimes.com/2021/05/11/nyregion/nj-hindu-temple-india-baps.html,2021-05-11T15:48:23+0000,Hinduism
9,https://www.nytimes.com/2021/05/11/business/economy/beach-jobs-rehoboth-summer-economy.html,2021-05-11T07:00:17+0000,United States Economy
10,https://www.nytimes.com/2021/05/10/opinion/jobs-unemployment-benefits-republicans.html,2021-05-10T20:37:56+0000,United States Economy
